filename,cls,x1,y1,x2,y2,conf
SMOOVE-17-07-24_00-00-23-92.jpg,2,427.2596741,225.3773804,552.6871338,371.2683105,0.834815145
SMOOVE-17-07-24_00-00-23-92.jpg,2,33.90907288,478.8886414,232.61586,907.4291382,0.831088483
SMOOVE-17-07-24_00-00-23-92.jpg,2,785.1829834,231.7288513,928.296936,392.3237915,0.830928743
SMOOVE-17-07-24_00-00-23-92.jpg,2,570.5370483,98.91316223,911.5651245,279.7973328,0.820898056
SMOOVE-17-07-24_00-00-23-92.jpg,2,306.3211365,11.29801941,481.5115356,126.507019,0.820505917
SMOOVE-17-07-24_00-00-23-92.jpg,2,1612.039673,36.22588348,1830.932007,246.1604919,0.815879464
SMOOVE-17-07-24_00-00-23-92.jpg,2,382.9378357,989.9002075,535.1229858,1080,0.799269795
SMOOVE-17-07-24_00-00-23-92.jpg,2,960.8076782,402.2530518,1082.743896,555.5723877,0.79389745
SMOOVE-17-07-24_00-00-23-92.jpg,1,1365.725342,291.010376,1617.040039,526.1690063,0.790509105
SMOOVE-17-07-24_00-00-23-92.jpg,2,1782.077271,210.8265381,1920,460.569397,0.782361925
SMOOVE-17-07-24_00-00-23-92.jpg,2,690.574585,194.9653015,790.3443604,325.2024536,0.723077714
SMOOVE-17-07-24_00-00-23-92.jpg,2,781.5076904,57.62427521,906.2497559,169.4754181,0.688258946
SMOOVE-17-07-24_00-00-23-92.jpg,2,631.9095459,989.1183472,899.6281738,1079.576294,0.687704146
SMOOVE-17-07-24_00-00-23-92.jpg,2,543.1856689,933.0717773,683.0612183,1073.166504,0.648439169
SMOOVE-17-07-24_00-00-23-92.jpg,2,1825.676147,875.2772827,1920,1073.521729,0.592729092
SMOOVE-17-07-24_00-00-23-92.jpg,2,93.00885773,896.4594727,253.3010254,1049.232666,0.588276207
SMOOVE-17-07-24_00-00-23-92.jpg,2,1827.641602,87.49723816,1919.517334,241.2188416,0.562248349
SMOOVE-17-07-24_00-00-23-92.jpg,2,1278.241577,406.4458618,1398.278809,558.2719727,0.54444164
SMOOVE-17-07-24_00-00-23-92.jpg,2,554.8594971,0.753547668,717.0826416,81.89165497,0.495994657
SMOOVE-17-07-24_00-00-23-92.jpg,2,820.3630371,719.7594604,922.5684814,827.9750977,0.345494449
SMOOVE-17-07-24_00-00-23-92.jpg,2,1666.308594,0,1824.485107,121.505249,0.301254332
SMOOVE-17-07-24_00-00-23-92.jpg,2,469.8233643,9.440134048,551.7093506,119.787735,0.273583978
SMOOVE-17-07-25_00-00-24-63.jpg,2,550.0942383,414.7749023,782.8769531,720.324646,0.943897128
SMOOVE-17-07-25_00-00-24-63.jpg,2,424.9924622,237.9845581,542.185791,372.1507874,0.926356256
SMOOVE-17-07-25_00-00-24-63.jpg,2,1672.228271,350.4342957,1920,653.2530518,0.922744632
SMOOVE-17-07-25_00-00-24-63.jpg,2,1678.508789,597.2536011,1920,898.862915,0.921724856
SMOOVE-17-07-25_00-00-24-63.jpg,2,672.8297119,376.0543213,970.4455566,641.138855,0.907837749
SMOOVE-17-07-25_00-00-24-63.jpg,2,989.9417725,211.5769043,1187.598145,422.3919067,0.905323982
SMOOVE-17-07-25_00-00-24-63.jpg,2,433.4946899,387.1837158,608.1639404,680.0512085,0.897362053
SMOOVE-17-07-25_00-00-24-63.jpg,2,545.7825928,835.1291504,801.7156982,1046.044312,0.890347838
SMOOVE-17-07-25_00-00-24-63.jpg,2,0.490493774,16.59889984,294.8766174,289.5361938,0.889469266
SMOOVE-17-07-25_00-00-24-63.jpg,2,492.6413269,33.62333679,734.4598389,225.0792542,0.889247239
SMOOVE-17-07-25_00-00-24-63.jpg,2,383.6276245,656.4699707,713.1043701,852.9273682,0.882396638
SMOOVE-17-07-25_00-00-24-63.jpg,2,296.8588257,356.4672546,469.4329834,609.2832031,0.87542063
SMOOVE-17-07-25_00-00-24-63.jpg,2,317.980957,10.98696899,499.3064575,161.9147949,0.870170653
SMOOVE-17-07-25_00-00-24-63.jpg,2,515.4945068,76.42141724,904.5753174,345.3806152,0.855588675
SMOOVE-17-07-25_00-00-24-63.jpg,2,180.3999786,582.7303467,430.8046875,767.0887451,0.854449034
SMOOVE-17-07-25_00-00-24-63.jpg,2,789.3546753,234.2052155,937.7092896,378.8677979,0.848164678
SMOOVE-17-07-25_00-00-24-63.jpg,2,31.95050812,494.1156921,247.858551,865.779541,0.839857042
SMOOVE-17-07-25_00-00-24-63.jpg,2,0.801269531,886.0407715,251.2200928,1074.487427,0.833029032
SMOOVE-17-07-25_00-00-24-63.jpg,2,196.7314453,757.861084,406.0376587,925.1491699,0.820656002
SMOOVE-17-07-25_00-00-24-63.jpg,2,846.0317383,335.0652771,989.1044922,476.210083,0.806642711
SMOOVE-17-07-25_00-00-24-63.jpg,2,1819.746338,879.2026978,1920,1071.255371,0.769922137
SMOOVE-17-07-25_00-00-24-63.jpg,2,552.5689087,83.73857117,900.8465576,280.8529053,0.761547565
SMOOVE-17-07-25_00-00-24-63.jpg,2,541.2316895,943.467041,695.8043823,1080,0.705237806
SMOOVE-17-07-25_00-00-24-63.jpg,1,1354.818359,297.9144897,1653.363525,595.928894,0.697312653
SMOOVE-17-07-25_00-00-24-63.jpg,2,1585.547241,26.56636047,1812.09082,250.459259,0.619429469
SMOOVE-17-07-25_00-00-24-63.jpg,2,953.0447998,405.9850464,1118.16626,566.1721191,0.61344099
SMOOVE-17-07-25_00-00-24-63.jpg,2,713.7506104,192.688797,815.3565674,311.7815552,0.596895337
SMOOVE-17-07-25_00-00-24-63.jpg,2,0.123413086,324.652832,172.7887268,678.2251587,0.593024731
SMOOVE-17-07-25_00-00-24-63.jpg,2,489.1291809,251.0191956,791.6689453,426.9375916,0.580043793
SMOOVE-17-07-25_00-00-24-63.jpg,2,371.8319092,994.6925049,540.2565918,1080,0.555106223
SMOOVE-17-07-25_00-00-24-63.jpg,2,68.26015472,393.3691406,233.4609833,612.6183472,0.549605906
SMOOVE-17-07-25_00-00-24-63.jpg,2,1799.068359,220.0377045,1920,484.7644653,0.501161933
SMOOVE-17-07-25_00-00-24-63.jpg,2,787.526001,70.94718933,903.112793,247.7132721,0.412996978
SMOOVE-17-07-25_00-00-24-63.jpg,2,974.6923828,123.7988129,1085.044556,258.1360474,0.404756725
SMOOVE-17-07-25_00-00-24-63.jpg,2,493.4345398,157.9974976,860.402832,428.5748901,0.378642499
SMOOVE-17-07-25_00-00-24-63.jpg,2,1220.391846,190.6316071,1476.978027,385.9501953,0.304263294
SMOOVE-17-07-25_00-00-24-63.jpg,1,1192.31958,182.7432861,1466.628174,389.538269,0.294550747
SMOOVE-17-07-25_00-00-24-63.jpg,2,1807.648438,44.48126221,1915.823975,240.4484711,0.280553132
SMOOVE-17-07-25_00-00-24-63.jpg,2,825.2376709,714.5300903,924.4691162,822.1021729,0.267486721
SMOOVE-17-07-25_00-00-24-63.jpg,2,1285.246826,188.2136078,1479.594971,352.2966309,0.257362694
SMOOVE-17-07-26_23-59-50-74.jpg,2,1675.765503,524.9293213,1919.930786,846.5487061,0.95731622
SMOOVE-17-07-26_23-59-50-74.jpg,2,657.5751343,279.9689026,962.5788574,673.8901978,0.944918215
SMOOVE-17-07-26_23-59-50-74.jpg,2,539.7583008,372.5447388,774.3585205,715.1154785,0.934354544
SMOOVE-17-07-26_23-59-50-74.jpg,2,323.7675476,309.0708313,484.5935669,558.2865601,0.933218956
SMOOVE-17-07-26_23-59-50-74.jpg,2,0,15.2485199,296.7044067,354.8182068,0.924418092
SMOOVE-17-07-26_23-59-50-74.jpg,2,740.1958618,60.45478821,1019.454346,251.0251007,0.917066813
SMOOVE-17-07-26_23-59-50-74.jpg,2,54.3273468,423.8396301,288.774231,853.0679932,0.901362956
SMOOVE-17-07-26_23-59-50-74.jpg,2,936.6972656,375.8371582,1116.93457,542.9899292,0.899748981
SMOOVE-17-07-26_23-59-50-74.jpg,2,985.9516602,187.1885834,1233.096802,400.73703,0.889465332
SMOOVE-17-07-26_23-59-50-74.jpg,2,409.9997864,411.0073242,587.9434814,684.8889771,0.884986639
SMOOVE-17-07-26_23-59-50-74.jpg,2,367.5344543,970.8132935,548.4437256,1080,0.877636433
SMOOVE-17-07-26_23-59-50-74.jpg,2,512.6517334,818.4759521,785.3915405,1037.489014,0.876524091
SMOOVE-17-07-26_23-59-50-74.jpg,2,1649.009766,207.4116211,1920,577.7089233,0.874764085
SMOOVE-17-07-26_23-59-50-74.jpg,2,199.4446106,571.7349243,433.4178467,765.1193848,0.858737469
SMOOVE-17-07-26_23-59-50-74.jpg,2,215.8514557,762.4026489,413.2141113,911.0744019,0.84173584
SMOOVE-17-07-26_23-59-50-74.jpg,2,0,888.8527832,247.4694214,1067.080688,0.841157079
SMOOVE-17-07-26_23-59-50-74.jpg,1,1354.180298,296.8721313,1633.760376,523.6386719,0.837704957
SMOOVE-17-07-26_23-59-50-74.jpg,2,506.0203857,197.6759491,807.411438,392.5559082,0.836640596
SMOOVE-17-07-26_23-59-50-74.jpg,2,433.8681335,647.4468994,702.6116943,838.8278809,0.7985394
SMOOVE-17-07-26_23-59-50-74.jpg,2,544.6433105,934.9522705,701.9526978,1076.114136,0.789927721
SMOOVE-17-07-26_23-59-50-74.jpg,2,361.4926758,7.934995651,494.8618469,165.2793579,0.767068505
SMOOVE-17-07-26_23-59-50-74.jpg,2,868.0762939,309.0515747,964.4750977,434.9971313,0.759147406
SMOOVE-17-07-26_23-59-50-74.jpg,2,1818.184204,839.1455078,1920,1080,0.739674985
SMOOVE-17-07-26_23-59-50-74.jpg,2,798.1970215,188.7486877,914.8269653,356.9552307,0.739031374
SMOOVE-17-07-26_23-59-50-74.jpg,2,1583.938477,71.55113983,1821.745972,265.6622009,0.683938801
SMOOVE-17-07-26_23-59-50-74.jpg,2,1527.067871,197.7229614,1693.148926,345.9672546,0.678130865
SMOOVE-17-07-26_23-59-50-74.jpg,2,886.2971191,251.6808014,970.2769775,344.5062256,0.677553177
SMOOVE-17-07-26_23-59-50-74.jpg,2,518.9779053,34.28877258,729.4755859,203.3804016,0.57554549
SMOOVE-17-07-26_23-59-50-74.jpg,2,315.0024719,9.213249207,491.1790466,159.5380096,0.573554993
SMOOVE-17-07-26_23-59-50-74.jpg,2,819.2283325,714.4624023,921.8505249,811.515564,0.546752572
SMOOVE-17-07-26_23-59-50-74.jpg,2,464.6593323,128.469696,571.1010742,316.4081421,0.53782618
SMOOVE-17-07-26_23-59-50-74.jpg,2,551.6027832,2.493782043,698.5076904,78.75052643,0.52143544
SMOOVE-17-07-26_23-59-50-74.jpg,2,877.1118164,257.2164917,966.3892822,400.0791321,0.474675179
SMOOVE-17-07-26_23-59-50-74.jpg,2,500.6122742,35.94351196,726.6872559,306.6721191,0.417083561
SMOOVE-17-07-26_23-59-50-74.jpg,2,577.4255371,127.1008301,675.6838989,248.4811249,0.374837071
SMOOVE-17-07-26_23-59-50-74.jpg,2,480.6871033,14.36923027,558.2529297,127.2000046,0.340395361
SMOOVE-17-07-26_23-59-50-74.jpg,2,440.7030945,254.0697327,509.6414795,357.4423828,0.330745459
SMOOVE-17-07-26_23-59-50-74.jpg,2,401.9428711,684.4663086,692.9954834,851.8409424,0.280899376
SMOOVE-17-07-28_00-00-21-71.jpg,2,33.80948639,450.5192871,300.7339172,872.4032593,0.95333463
SMOOVE-17-07-28_00-00-21-71.jpg,2,317.588562,344.2633667,457.3787842,552.1151123,0.941572547
SMOOVE-17-07-28_00-00-21-71.jpg,2,502.5977173,396.0142822,758.8488159,710.1209717,0.939927757
SMOOVE-17-07-28_00-00-21-71.jpg,2,0.869865417,10.58544159,246.0376282,331.8503418,0.933360875
SMOOVE-17-07-28_00-00-21-71.jpg,2,1686.402344,548.0123291,1920,854.468811,0.929287255
SMOOVE-17-07-28_00-00-21-71.jpg,2,1631.579224,336.4033508,1917.689575,584.6907349,0.928272963
SMOOVE-17-07-28_00-00-21-71.jpg,2,438.2111206,26.55283356,701.2906494,247.1638641,0.927265584
SMOOVE-17-07-28_00-00-21-71.jpg,2,670.3012695,286.1747742,952.8996582,676.6382446,0.926831901
SMOOVE-17-07-28_00-00-21-71.jpg,2,1022.549744,133.57164,1258.341553,349.3728027,0.926718712
SMOOVE-17-07-28_00-00-21-71.jpg,2,378.7797852,437.839325,565.3093262,694.255127,0.913130045
SMOOVE-17-07-28_00-00-21-71.jpg,2,488.7619629,808.6712036,774.9941406,1017,0.902476549
SMOOVE-17-07-28_00-00-21-71.jpg,1,1350.20752,297.4873962,1625.288452,517.5946655,0.893283784
SMOOVE-17-07-28_00-00-21-71.jpg,2,391.2576294,676.543396,625.3753662,858.1025391,0.880433738
SMOOVE-17-07-28_00-00-21-71.jpg,2,0,891.0800171,277.0606079,1064.866211,0.874583066
SMOOVE-17-07-28_00-00-21-71.jpg,2,224.4429932,579.6756592,431.8850098,775.2436523,0.869127214
SMOOVE-17-07-28_00-00-21-71.jpg,2,312.0915222,9.221963882,494.8756714,172.1036682,0.85680151
SMOOVE-17-07-28_00-00-21-71.jpg,2,205.6997681,752.9377441,405.369812,911.7890625,0.85094738
SMOOVE-17-07-28_00-00-21-71.jpg,2,773.5076294,192.8475494,910.4205322,346.5839233,0.848006964
SMOOVE-17-07-28_00-00-21-71.jpg,2,358.6744385,971.2401123,545.8336792,1080,0.826769114
SMOOVE-17-07-28_00-00-21-71.jpg,2,1459.907593,9.825164795,1644.697266,205.8887329,0.821982563
SMOOVE-17-07-28_00-00-21-71.jpg,2,386.6705933,234.9150696,487.008728,402.3159485,0.821050227
SMOOVE-17-07-28_00-00-21-71.jpg,2,942.4645386,390.3263855,1166.116211,554.4501953,0.807224631
SMOOVE-17-07-28_00-00-21-71.jpg,2,546.9233398,933.3960571,687.9395752,1068.684082,0.804646373
SMOOVE-17-07-28_00-00-21-71.jpg,2,870.2381592,277.0099487,969.911377,448.6489563,0.79217267
SMOOVE-17-07-28_00-00-21-71.jpg,2,704.5299683,63.80337524,1003.538635,264.7215271,0.788833022
SMOOVE-17-07-28_00-00-21-71.jpg,2,1822.360107,835.1750488,1920,1013.995361,0.771718383
SMOOVE-17-07-28_00-00-21-71.jpg,2,1783.598877,189.2067719,1920,446.9467163,0.750220597
SMOOVE-17-07-28_00-00-21-71.jpg,2,471.7297668,230.7794952,786.3812256,414.9082947,0.714531183
SMOOVE-17-07-28_00-00-21-71.jpg,2,574.0748901,126.3622742,681.9308472,256.0485535,0.615420163
SMOOVE-17-07-28_00-00-21-71.jpg,2,1611.471924,74.16142273,1793.526367,272.833374,0.46158269
SMOOVE-17-07-28_00-00-21-71.jpg,2,1289.785767,241.8143463,1417.99292,344.5819092,0.456260681
SMOOVE-17-07-28_00-00-21-71.jpg,2,953.5933838,243.8462219,1018.826538,379.6981201,0.324084759
SMOOVE-17-07-28_00-00-21-71.jpg,2,40.00332642,439.7739258,289.1367798,609.2279663,0.318432361
SMOOVE-17-07-28_00-00-21-71.jpg,2,955.6739502,292.3391418,1022.52063,396.3301392,0.29048726
SMOOVE-17-07-28_00-00-21-71.jpg,2,953.3397217,240.280838,1014.437988,328.7520142,0.276616096
SMOOVE-17-07-28_00-00-21-71.jpg,2,748.4326782,989.1520386,937.1231689,1080,0.261382192
SMOOVE-17-07-28_00-00-21-71.jpg,2,0.126929283,561.1536865,41.93896103,849.6568604,0.254932523
SMOOVE-17-07-29_00-00-18-91.jpg,2,29.21772766,502.2217712,312.609436,844.3880615,0.974573493
SMOOVE-17-07-29_00-00-18-91.jpg,2,652.5014648,297.6131592,931.234314,670.270874,0.940629184
SMOOVE-17-07-29_00-00-18-91.jpg,2,425.2354431,919.7010498,577.0592651,1055.523193,0.937305331
SMOOVE-17-07-29_00-00-18-91.jpg,1,1354.447021,298.5267944,1627.599854,525.3943481,0.931401908
SMOOVE-17-07-29_00-00-18-91.jpg,2,294.9569092,379.5570679,447.1458435,575.9689941,0.925856709
SMOOVE-17-07-29_00-00-18-91.jpg,2,539.3739014,408.2365723,771.9728394,751.5146484,0.922935009
SMOOVE-17-07-29_00-00-18-91.jpg,2,0,16.17805481,230.0449677,354.6166077,0.914081991
SMOOVE-17-07-29_00-00-18-91.jpg,2,496.9788208,808.7922363,772.0352783,1024.319824,0.909395635
SMOOVE-17-07-29_00-00-18-91.jpg,2,223.5590973,594.7608032,445.0807495,780.6062622,0.906372309
SMOOVE-17-07-29_00-00-18-91.jpg,2,1686.932007,539.5476074,1920,865.5303955,0.898628116
SMOOVE-17-07-29_00-00-18-91.jpg,2,990.9916992,146.3265381,1243.576904,351.0438232,0.897938788
SMOOVE-17-07-29_00-00-18-91.jpg,2,429.5698242,31.66955566,748.3132324,313.5738525,0.890876234
SMOOVE-17-07-29_00-00-18-91.jpg,2,407.9390259,306.5253296,593.5692139,714.4415283,0.889045477
SMOOVE-17-07-29_00-00-18-91.jpg,2,6.76725769,867.6525879,281.9499512,1053.895752,0.888673902
SMOOVE-17-07-29_00-00-18-91.jpg,2,204.7435455,757.2963867,396.1463013,896.7502441,0.884341776
SMOOVE-17-07-29_00-00-18-91.jpg,2,1648.184692,350.2243652,1920,581.6511841,0.873430729
SMOOVE-17-07-29_00-00-18-91.jpg,2,488.0570984,223.616684,814.449585,418.7879333,0.857843935
SMOOVE-17-07-29_00-00-18-91.jpg,2,850.8026733,340.840332,973.3934326,464.2878418,0.857813179
SMOOVE-17-07-29_00-00-18-91.jpg,2,314.4252014,7.259010315,496.3829956,194.8313141,0.856677711
SMOOVE-17-07-29_00-00-18-91.jpg,2,910.7800293,201.1942291,997.831665,340.3653564,0.851767778
SMOOVE-17-07-29_00-00-18-91.jpg,2,1814.99707,862.5283813,1920,1073.03125,0.828714371
SMOOVE-17-07-29_00-00-18-91.jpg,2,405.1144409,683.5688477,673.2174072,860.8731689,0.827592731
SMOOVE-17-07-29_00-00-18-91.jpg,2,757.2721558,60.172966,973.9244385,249.5171814,0.800063312
SMOOVE-17-07-29_00-00-18-91.jpg,2,811.7598267,221.1963501,917.6350708,366.986084,0.77001214
SMOOVE-17-07-29_00-00-18-91.jpg,2,936.3286743,384.256897,1123.450928,568.5810547,0.758542717
SMOOVE-17-07-29_00-00-18-91.jpg,2,343.3479614,996.3748169,496.2305908,1080,0.746745467
SMOOVE-17-07-29_00-00-18-91.jpg,2,533.2106323,941.7606812,708.7641602,1077.702637,0.725389957
SMOOVE-17-07-29_00-00-18-91.jpg,2,1259.326172,191.1789093,1426.946045,344.9124756,0.703490973
SMOOVE-17-07-29_00-00-18-91.jpg,2,586.2855225,111.2670288,700.689209,253.8385162,0.692467809
SMOOVE-17-07-29_00-00-18-91.jpg,2,901.1483154,224.9199371,971.0964355,346.9108887,0.650177538
SMOOVE-17-07-29_00-00-18-91.jpg,2,0.139228821,437.4545288,242.4360809,670.7957153,0.644688129
SMOOVE-17-07-29_00-00-18-91.jpg,2,1616.338379,45.1377182,1792.840332,305.4225464,0.61104238
SMOOVE-17-07-29_00-00-18-91.jpg,2,380.6781921,291.7655029,494.7204895,437.5242004,0.582792521
SMOOVE-17-07-29_00-00-18-91.jpg,2,1787.112061,194.5328979,1920,445.6426392,0.417058498
SMOOVE-17-07-29_00-00-18-91.jpg,2,0.095335007,668.1447144,37.24169922,867.4204102,0.357543856
SMOOVE-17-07-29_00-00-18-91.jpg,0,1614.232178,683.0925903,1838.43457,986.8981934,0.316721648
SMOOVE-17-07-29_00-00-18-91.jpg,2,1526.606201,214.8525238,1700.144165,360.5341797,0.252790213
SMOOVE-17-07-31_00-00-18-81.jpg,2,0,12.29085159,251.0444183,376.5263672,0.928102076
SMOOVE-17-07-31_00-00-18-81.jpg,2,1677.777466,538.6500244,1919.585083,851.461853,0.916383862
SMOOVE-17-07-31_00-00-18-81.jpg,2,245.4078827,552.4754639,450.3773193,735.1646118,0.914714932
SMOOVE-17-07-31_00-00-18-81.jpg,2,327.9202881,401.6596069,474.1357727,550.4414063,0.910852373
SMOOVE-17-07-31_00-00-18-81.jpg,2,50.14194489,358.1147461,350.725769,722.2315063,0.909956038
SMOOVE-17-07-31_00-00-18-81.jpg,2,671.5622559,288.6459351,956.7819214,663.3591309,0.907697499
SMOOVE-17-07-31_00-00-18-81.jpg,2,537.7974854,406.8461609,779.5740967,733.4121094,0.906535089
SMOOVE-17-07-31_00-00-18-81.jpg,2,872.0187378,324.0662842,971.6546631,455.6369934,0.902799129
SMOOVE-17-07-31_00-00-18-81.jpg,2,529.5188599,930.4326782,735.5319214,1080,0.896412671
SMOOVE-17-07-31_00-00-18-81.jpg,2,423.3269348,569.5727539,628.5701904,832.7025146,0.890538216
SMOOVE-17-07-31_00-00-18-81.jpg,2,308.2720642,3.498138428,489.406311,181.3097076,0.881114006
SMOOVE-17-07-31_00-00-18-81.jpg,2,1639.192749,336.6229248,1919.460571,569.1539307,0.880836606
SMOOVE-17-07-31_00-00-18-81.jpg,2,971.4439087,131.0595245,1237.325928,359.0119019,0.876235604
SMOOVE-17-07-31_00-00-18-81.jpg,2,481.7579041,792.9830322,771.7985229,1030.500854,0.868140399
